"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","gender","trimmed_nozero"
"5762","Native",1,24,"spillover2","fp","spillover2 fp",4,0,323,323,"Unambiguous","Mismatch",323
"5764","Native",1,12,"spillover2","fp","spillover2 fp",4,0,879,879,"Unambiguous","Mismatch",879
"5766","Native",1,6,"spillover2","fp","spillover2 fp",2,0,169,169,"Ambiguous","Mismatch",169
"5768","Native",1,7,"spillover2","fp","spillover2 fp",3,0,195,195,"Unambiguous","Match",195
"5770","Native",1,14,"spillover2","fp","spillover2 fp",2,0,644,644,"Ambiguous","Mismatch",644
"5772","Native",1,21,"spillover2","fp","spillover2 fp",1,0,681,681,"Ambiguous","Match",681
"5774","Native",1,19,"spillover2","fp","spillover2 fp",3,0,511,511,"Unambiguous","Match",511
"5776","Native",1,17,"spillover2","fp","spillover2 fp",1,0,648,648,"Ambiguous","Match",648
"5778","Native",1,10,"spillover2","fp","spillover2 fp",2,0,126,126,"Ambiguous","Mismatch",126
"5780","Native",1,23,"spillover2","fp","spillover2 fp",3,0,359,359,"Unambiguous","Match",359
"5782","Native",1,15,"spillover2","fp","spillover2 fp",3,0,160,160,"Unambiguous","Match",160
"5784","Native",1,1,"spillover2","fp","spillover2 fp",1,0,593,593,"Ambiguous","Match",593
"5786","Native",1,2,"spillover2","fp","spillover2 fp",2,0,150,150,"Ambiguous","Mismatch",150
"5788","Native",1,5,"spillover2","fp","spillover2 fp",1,0,515,515,"Ambiguous","Match",515
"5790","Native",1,16,"spillover2","fp","spillover2 fp",4,0,169,169,"Unambiguous","Mismatch",169
"5792","Native",1,3,"spillover2","fp","spillover2 fp",3,0,760,760,"Unambiguous","Match",760
"5794","Native",1,13,"spillover2","fp","spillover2 fp",1,0,178,178,"Ambiguous","Match",178
"5796","Native",1,11,"spillover2","fp","spillover2 fp",3,0,695,695,"Unambiguous","Match",695
"5798","Native",1,9,"spillover2","fp","spillover2 fp",1,0,1228,1228,"Ambiguous","Match",1228
"5800","Native",1,8,"spillover2","fp","spillover2 fp",4,0,1052,1052,"Unambiguous","Mismatch",1052
"5802","Native",1,4,"spillover2","fp","spillover2 fp",4,0,642,642,"Unambiguous","Mismatch",642
"5804","Native",1,20,"spillover2","fp","spillover2 fp",4,0,187,187,"Unambiguous","Mismatch",187
"5806","Native",1,18,"spillover2","fp","spillover2 fp",2,0,467,467,"Ambiguous","Mismatch",467
"5808","Native",1,22,"spillover2","fp","spillover2 fp",2,0,567,567,"Ambiguous","Mismatch",567
"5810","Native",2,14,"spillover2","fp","spillover2 fp",3,0,301,301,"Unambiguous","Match",301
"5812","Native",2,4,"spillover2","fp","spillover2 fp",1,0,431,431,"Ambiguous","Match",431
"5814","Native",2,19,"spillover2","fp","spillover2 fp",4,0,395,395,"Unambiguous","Mismatch",395
"5816","Native",2,1,"spillover2","fp","spillover2 fp",2,0,421,421,"Ambiguous","Mismatch",421
"5818","Native",2,5,"spillover2","fp","spillover2 fp",2,0,359,359,"Ambiguous","Mismatch",359
"5820","Native",2,15,"spillover2","fp","spillover2 fp",4,0,122,122,"Unambiguous","Mismatch",122
